Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1370736,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1370968,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1371193,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1380141,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
1380366,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1380591,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1380824,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1381049,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1381273,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1381498,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1381726,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1381957,000001A0,false,Rx,0,8,00,80,00,60,01,11,20,B4,
1382182,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1382407,000001A6,false,Rx,0,8,00,00,00,00,00,00,00,F7,
1382632,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
